snr,tbs,itbs,nr,bler
-6,72,5,8,0
-6,72,5,16,0
-6,72,5,32,0
-6,72,5,64,0
-6,72,5,128,0
-6,88,0,1,0.0053405762
-6,88,0,2,0
-6,88,0,4,0
-6,88,0,8,0
-6,88,0,16,0
-6,88,0,32,0
-6,88,0,64,0
-6,88,0,128,0
-6,88,1,1,0.2319030762
-6,88,1,2,0
-6,88,1,4,0
-6,88,1,8,0
-6,88,1,16,0
-6,88,1,32,0
-6,88,1,64,0
-6,88,1,128,0
-6,88,6,1,1
-6,88,6,2,0.946105957
-6,88,6,4,0.0059814453
-6,88,6,8,0
-6,88,6,16,0
-6,88,6,32,0
-6,88,6,64,0
-6,88,6,128,0
-6,104,3,1,0.9922180176
-6,104,3,2,0.0327758789
-6,104,3,4,0
-6,104,3,8,0
-6,104,3,16,0
-6,104,3,32,0
-6,104,3,64,0
-6,104,3,128,0
-6,104,7,1,1
-6,104,7,2,0.9936828613
-6,104,7,4,0.0397033691
-6,104,7,8,0
-6,104,7,16,0
-6,104,7,32,0
-6,104,7,64,0
-6,104,7,128,0
-6,120,0,1,0.004119873
-6,120,0,2,0
-6,120,0,4,0
-6,120,0,8,0
-6,120,0,16,0
-6,120,0,32,0
-6,120,0,64,0
-6,120,0,128,0
-6,120,4,1,0.9997253418
-6,120,4,2,0.1457824707
-6,120,4,4,0
-6,120,4,8,0
-6,120,4,16,0
-6,120,4,32,0
-6,120,4,64,0
-6,120,4,128,0
-6,120,8,1,1
-6,120,8,2,0.9998474121
-6,120,8,4,0.2051086426
-6,120,8,8,0
-6,120,8,16,0
-6,120,8,32,0
-6,120,8,64,0
-6,120,8,128,0
-6,136,9,1,1
-6,136,9,2,0.9999694824
-6,136,9,4,0.5408325195
-6,136,9,8,0
-6,136,9,16,0
-6,136,9,32,0
-6,136,9,64,0
-6,136,9,128,0
-6,144,1,1,0.5175476074
-6,144,1,2,0
-6,144,1,4,0
-6,144,1,8,0
-6,144,1,16,0
-6,144,1,32,0
-6,144,1,64,0
-6,144,1,128,0
-6,144,2,1,0.9988708496
-6,144,2,2,0.0019226074
-6,144,2,4,0
-6,144,2,8,0
-6,144,2,16,0
-6,144,2,32,0
-6,144,2,64,0
-6,144,2,128,0
-6,144,5,1,1
-6,144,5,2,0.5419006348
-6,144,5,4,0
-6,144,5,8,0
-6,144,5,16,0
-6,144,5,32,0
-6,144,5,64,0
-6,144,5,128,0
-6,144,10,1,1
-6,144,10,2,1
-6,144,10,4,0.725402832
-6,144,10,8,9.1552734375E-05
-6,144,10,16,0
-6,144,10,32,0
-6,144,10,64,0
-6,144,10,128,0
-6,152,0,1,0.002746582
-6,152,0,2,0
-6,152,0,4,0
-6,152,0,8,0
-6,152,0,16,0
-6,152,0,32,0
-6,152,0,64,0
-6,152,0,128,0
-6,176,1,1,0.3695068359
-6,176,1,2,0
-6,176,1,4,0
-6,176,1,8,0
-6,176,1,16,0
-6,176,1,32,0
-6,176,1,64,0
-6,176,1,128,0
-6,176,2,1,0.9900817871
-6,176,2,2,3.0517578125E-05
-6,176,2,4,0
-6,176,2,8,0
-6,176,2,16,0
-6,176,2,32,0
-6,176,2,64,0
-6,176,2,128,0
-6,176,3,1,0.9996948242
-6,176,3,2,0.0318908691
-6,176,3,4,0
-6,176,3,8,0
-6,176,3,16,0
-6,176,3,32,0
-6,176,3,64,0
-6,176,3,128,0
-6,176,6,1,1
-6,176,6,2,0.9316711426
-6,176,6,4,0
-6,176,6,8,0
-6,176,6,16,0
-6,176,6,32,0
-6,176,6,64,0
-6,176,6,128,0
-6,208,0,1,0.0006713867
-6,208,0,2,0
-6,208,0,4,0
-6,208,0,8,0
-6,208,0,16,0
-6,208,0,32,0
-6,208,0,64,0
-6,208,0,128,0
-6,208,1,1,0.2640686035
-6,208,1,2,0
-6,208,1,4,0
-6,208,1,8,0
-6,208,1,16,0
-6,208,1,32,0
-6,208,1,64,0
-6,208,1,128,0
-6,208,2,1,0.9618530273
-6,208,2,2,0
-6,208,2,4,0
-6,208,2,8,0
-6,208,2,16,0
-6,208,2,32,0
-6,208,2,64,0
-6,208,2,128,0
-6,208,3,1,0.9956970215
-6,208,3,2,0.0005493164
-6,208,3,4,0
-6,208,3,8,0
-6,208,3,16,0
-6,208,3,32,0
-6,208,3,64,0
-6,208,3,128,0
-6,208,4,1,1
-6,208,4,2,0.2699584961
-6,208,4,4,0
-6,208,4,8,0
-6,208,4,16,0
-6,208,4,32,0
-6,208,4,64,0
-6,208,4,128,0
-6,224,5,1,1
-6,224,5,2,0.5084533691
-6,224,5,4,0
-6,224,5,8,0
-6,224,5,16,0
-6,224,5,32,0
-6,224,5,64,0
-6,224,5,128,0
-6,224,7,1,1
-6,224,7,2,0.9993286133
-6,224,7,4,0.0034179688
-6,224,7,8,0
-6,224,7,16,0
-6,224,7,32,0
-6,224,7,64,0
-6,224,7,128,0
-6,256,0,1,0.0002746582
-6,256,0,2,0
-6,256,0,4,0
-6,256,0,8,0
-6,256,0,16,0
-6,256,0,32,0
-6,256,0,64,0
-6,256,0,128,0
-6,256,1,1,0.0522766113
-6,256,1,2,0
-6,256,1,4,0
-6,256,1,8,0
-6,256,1,16,0
-6,256,1,32,0
-6,256,1,64,0
-6,256,1,128,0
-6,256,2,1,0.98046875
-6,256,2,2,0
-6,256,2,4,0
-6,256,2,8,0
-6,256,2,16,0
-6,256,2,32,0
-6,256,2,64,0
-6,256,2,128,0
-6,256,3,1,0.9954833984
-6,256,3,2,0.000213623
-6,256,3,4,0
-6,256,3,8,0
-6,256,3,16,0
-6,256,3,32,0
-6,256,3,64,0
-6,256,3,128,0
-6,256,4,1,1
-6,256,4,2,0.052734375
-6,256,4,4,0
-6,256,4,8,0
-6,256,4,16,0
-6,256,4,32,0
-6,256,4,64,0
-6,256,4,128,0
-6,256,6,1,1
-6,256,6,2,0.8782653809
-6,256,6,4,0
-6,256,6,8,0
-6,256,6,16,0
-6,256,6,32,0
-6,256,6,64,0
-6,256,6,128,0
-6,256,8,1,1
-6,256,8,2,1
-6,256,8,4,0.0853271484
-6,256,8,8,0
-6,256,8,16,0
-6,256,8,32,0
-6,256,8,64,0
-6,256,8,128,0
-6,296,9,1,1
-6,296,9,2,1
-6,296,9,4,0.6051635742
-6,296,9,8,0
-6,296,9,16,0
-6,296,9,32,0
-6,296,9,64,0
-6,296,9,128,0
-6,328,2,1,0.9393005371
-6,328,2,2,0
-6,328,2,4,0
-6,328,2,8,0
-6,328,2,16,0
-6,328,2,32,0
-6,328,2,64,0
-6,328,2,128,0
-6,328,3,1,0.9997253418
-6,328,3,2,6.103515625E-05
-6,328,3,4,0
-6,328,3,8,0
-6,328,3,16,0
-6,328,3,32,0
-6,328,3,64,0
-6,328,3,128,0
-6,328,4,1,1
-6,328,4,2,0.0426635742
-6,328,4,4,0
-6,328,4,8,0
-6,328,4,16,0
-6,328,4,32,0
-6,328,4,64,0
-6,328,4,128,0
-6,328,5,1,1
-6,328,5,2,0.7601623535
-6,328,5,4,0
-6,328,5,8,0
-6,328,5,16,0
-6,328,5,32,0
-6,328,5,64,0
-6,328,5,128,0
-6,328,7,1,1
-6,328,7,2,0.9996643066
-6,328,7,4,0.000213623
-6,328,7,8,0
-6,328,7,16,0
-6,328,7,32,0
-6,328,7,64,0
-6,328,7,128,0
-6,328,10,1,1
-6,328,10,2,1
-6,328,10,4,0.9406738281
-6,328,10,8,0
-6,328,10,16,0
-6,328,10,32,0
-6,328,10,64,0
-6,328,10,128,0
-6,344,1,1,0.109375
-6,344,1,2,0
-6,344,1,4,0
-6,344,1,8,0
-6,344,1,16,0
-6,344,1,32,0
-6,344,1,64,0
-6,344,1,128,0
-6,392,6,1,1
-6,392,6,2,0.9951477051
-6,392,6,4,0
-6,392,6,8,0
-6,392,6,16,0
-6,392,6,32,0
-6,392,6,64,0
-6,392,6,128,0
-6,392,8,1,1
-6,392,8,2,1
-6,392,8,4,0.0372314453
-6,392,8,8,0
-6,392,8,16,0
-6,392,8,32,0
-6,392,8,64,0
-6,392,8,128,0
-6,408,4,1,1
-6,408,4,2,0.0539245605
-6,408,4,4,0
-6,408,4,8,0
-6,408,4,16,0
-6,408,4,32,0
-6,408,4,64,0
-6,408,4,128,0
-6,424,2,1,0.979095459
-6,424,2,2,0
-6,424,2,4,0
-6,424,2,8,0
-6,424,2,16,0
-6,424,2,32,0
-6,424,2,64,0
-6,424,2,128,0
-6,424,5,1,1
-6,424,5,2,0.854309082
-6,424,5,4,0
-6,424,5,8,0
-6,424,5,16,0
-6,424,5,32,0
-6,424,5,64,0
-6,424,5,128,0
-6,440,3,1,0.9998779297
-6,440,3,2,6.103515625E-05
-6,440,3,4,0
-6,440,3,8,0
-6,440,3,16,0
-6,440,3,32,0
-6,440,3,64,0
-6,440,3,128,0
-6,456,9,1,1
-6,456,9,2,1
-6,456,9,4,0.6454467773
-6,456,9,8,0
-6,456,9,16,0
-6,456,9,32,0
-6,456,9,64,0
-6,456,9,128,0
-6,472,7,1,1
-6,472,7,2,1
-6,472,7,4,0.0002746582
-6,472,7,8,0
-6,472,7,16,0
-6,472,7,32,0
-6,472,7,64,0
-6,472,7,128,0
-6,504,5,1,1
-6,504,5,2,0.831451416
-6,504,5,4,0
-6,504,5,8,0
-6,504,5,16,0
-6,504,5,32,0
-6,504,5,64,0
-6,504,5,128,0
-6,504,6,1,1
-6,504,6,2,0.9989929199
-6,504,6,4,0
-6,504,6,8,0
-6,504,6,16,0
-6,504,6,32,0
-6,504,6,64,0
-6,504,6,128,0
-6,504,10,1,1
-6,504,10,2,1
-6,504,10,4,0.9762878418
-6,504,10,8,0
-6,504,10,16,0
-6,504,10,32,0
-6,504,10,64,0
-6,504,10,128,0
-6,536,8,1,1
-6,536,8,2,1
-6,536,8,4,0.0339660645
-6,536,8,8,0
-6,536,8,16,0
-6,536,8,32,0
-6,536,8,64,0
-6,536,8,128,0
-6,552,4,1,1
-6,552,4,2,0.0367126465
-6,552,4,4,0
-6,552,4,8,0
-6,552,4,16,0
-6,552,4,32,0
-6,552,4,64,0
-6,552,4,128,0
-6,568,3,1,1
-6,568,3,2,6.103515625E-05
-6,568,3,4,0
-6,568,3,8,0
-6,568,3,16,0
-6,568,3,32,0
-6,568,3,64,0
-6,568,3,128,0
-6,584,7,1,1
-6,584,7,2,1
-6,584,7,4,3.0517578125E-05
-6,584,7,8,0
-6,584,7,16,0
-6,584,7,32,0
-6,584,7,64,0
-6,584,7,128,0
-6,600,6,1,1
-6,600,6,2,0.9991760254
-6,600,6,4,0
-6,600,6,8,0
-6,600,6,16,0
-6,600,6,32,0
-6,600,6,64,0
-6,600,6,128,0
-6,616,9,1,1
-6,616,9,2,1
-6,616,9,4,0.695098877
-6,616,9,8,0
-6,616,9,16,0
-6,616,9,32,0
-6,616,9,64,0
-6,616,9,128,0
-6,680,4,1,1
-6,680,4,2,0.0114746094
-6,680,4,4,0
-6,680,4,8,0
-6,680,4,16,0
-6,680,4,32,0
-6,680,4,64,0
-6,680,4,128,0
-6,680,5,1,1
-6,680,5,2,0.871887207
-6,680,5,4,0
-6,680,5,8,0
-6,680,5,16,0
-6,680,5,32,0
-6,680,5,64,0
-6,680,5,128,0
-6,680,8,1,1
-6,680,8,2,1
-6,680,8,4,0.0258789063
-6,680,8,8,0
-6,680,8,16,0
-6,680,8,32,0
-6,680,8,64,0
-6,680,8,128,0
-6,680,10,1,1
-6,680,10,2,1
-6,680,10,4,0.9900817871
-6,680,10,8,0
-6,680,10,16,0
-6,680,10,32,0
-6,680,10,64,0
-6,680,10,128,0
-6,712,7,1,1
-6,712,7,2,1
-6,712,7,4,0
-6,712,7,8,0
-6,712,7,16,0
-6,712,7,32,0
-6,712,7,64,0
-6,712,7,128,0
-6,776,9,1,1
-6,776,9,2,1
-6,776,9,4,0.7181396484
-6,776,9,8,0
-6,776,9,16,0
-6,776,9,32,0
-6,776,9,64,0
-6,776,9,128,0
-6,808,6,1,1
-6,808,6,2,0.9999389648
-6,808,6,4,0
-6,808,6,8,0
-6,808,6,16,0
-6,808,6,32,0
-6,808,6,64,0
-6,808,6,128,0
-6,808,8,1,1
-6,808,8,2,1
-6,808,8,4,0.0094604492
-6,808,8,8,0
-6,808,8,16,0
-6,808,8,32,0
-6,808,8,64,0
-6,808,8,128,0
-6,872,5,1,1
-6,872,5,2,0.9528198242
-6,872,5,4,0
-6,872,5,8,0
-6,872,5,16,0
-6,872,5,32,0
-6,872,5,64,0
-6,872,5,128,0
-6,872,10,1,1
-6,872,10,2,1
-6,872,10,4,0.9989624023
-6,872,10,8,0
-6,872,10,16,0
-6,872,10,32,0
-6,872,10,64,0
-6,872,10,128,0
-6,936,9,1,1
-6,936,9,2,1
-6,936,9,4,0.7418823242
-6,936,9,8,0
-6,936,9,16,0
-6,936,9,32,0
-6,936,9,64,0
-6,936,9,128,0
-6,1000,6,1,1
-6,1000,6,2,1
-6,1000,6,4,0
-6,1000,6,8,0
-6,1000,6,16,0
-6,1000,6,32,0
-6,1000,6,64,0
-6,1000,6,128,0
-6,1000,7,1,1
-6,1000,7,2,1
-6,1000,7,4,0
-6,1000,7,8,0
-6,1000,7,16,0
-6,1000,7,32,0
-6,1000,7,64,0
-6,1000,7,128,0
-6,1000,10,1,1
-6,1000,10,2,1
-6,1000,10,4,0.984954834
-6,1000,10,8,0
-6,1000,10,16,0
-6,1000,10,32,0
-6,1000,10,64,0
-6,1000,10,128,0
-6,1096,8,1,1
-6,1096,8,2,1
-6,1096,8,4,0.0067138672
-6,1096,8,8,0
-6,1096,8,16,0
-6,1096,8,32,0
-6,1096,8,64,0
-6,1096,8,128,0
-6,1224,7,1,1
-6,1224,7,2,1
-6,1224,7,4,0
-6,1224,7,8,0
-6,1224,7,16,0
-6,1224,7,32,0
-6,1224,7,64,0
-6,1224,7,128,0
-6,1256,9,1,1
-6,1256,9,2,1
-6,1256,9,4,0.7821350098
-6,1256,9,8,0
-6,1256,9,16,0
-6,1256,9,32,0
-6,1256,9,64,0
-6,1256,9,128,0
-6,1384,8,1,1
-6,1384,8,2,1
-6,1384,8,4,0.0049743652
-6,1384,8,8,0
-6,1384,8,16,0
-6,1384,8,32,0
-6,1384,8,64,0
-6,1384,8,128,0
-6,1384,10,1,1
-6,1384,10,2,1
-6,1384,10,4,0.9997253418
-6,1384,10,8,0
-6,1384,10,16,0
-6,1384,10,32,0
-6,1384,10,64,0
-6,1384,10,128,0
-6,1544,9,1,1
-6,1544,9,2,1
-6,1544,9,4,0.6451721191
-6,1544,9,8,0
-6,1544,9,16,0
-6,1544,9,32,0
-6,1544,9,64,0
-6,1544,9,128,0
-6,1736,10,1,1
-6,1736,10,2,1
-6,1736,10,4,0.9999389648
-6,1736,10,8,0
-6,1736,10,16,0
-6,1736,10,32,0
-6,1736,10,64,0
-6,1736,10,128,0
-5.5,16,0,1,0.2886657715
-5.5,16,0,2,0.0001525879
-5.5,16,0,4,0
-5.5,16,0,8,0
-5.5,16,0,16,0
-5.5,16,0,32,0
-5.5,16,0,64,0
-5.5,16,0,128,0
-5.5,24,1,1,0.4459228516
-5.5,24,1,2,0.0011291504
-5.5,24,1,4,0
-5.5,24,1,8,0
-5.5,24,1,16,0
-5.5,24,1,32,0
-5.5,24,1,64,0
-5.5,24,1,128,0
-5.5,32,0,1,0.0071411133
-5.5,32,0,2,0
-5.5,32,0,4,0
-5.5,32,0,8,0
-5.5,32,0,16,0
-5.5,32,0,32,0
-5.5,32,0,64,0
-5.5,32,0,128,0
-5.5,32,2,1,0.8951721191
-5.5,32,2,2,0.0086975098
-5.5,32,2,4,0
-5.5,32,2,8,0
-5.5,32,2,16,0
-5.5,32,2,32,0
-5.5,32,2,64,0
-5.5,32,2,128,0
-5.5,40,3,1,0.8882446289
-5.5,40,3,2,0.0238037109
-5.5,40,3,4,0
-5.5,40,3,8,0
-5.5,40,3,16,0
-5.5,40,3,32,0
-5.5,40,3,64,0
-5.5,40,3,128,0
-5.5,56,0,1,0.0008239746
-5.5,56,0,2,0
-5.5,56,0,4,0
-5.5,56,0,8,0
-5.5,56,0,16,0
-5.5,56,0,32,0
-5.5,56,0,64,0
-5.5,56,0,128,0
-5.5,56,1,1,0.1756896973
-5.5,56,1,2,0
-5.5,56,1,4,0
-5.5,56,1,8,0
-5.5,56,1,16,0
-5.5,56,1,32,0
-5.5,56,1,64,0
-5.5,56,1,128,0
-5.5,56,4,1,0.994140625
-5.5,56,4,2,0.1868591309
-5.5,56,4,4,3.0517578125E-05
-5.5,56,4,8,0
-5.5,56,4,16,0
-5.5,56,4,32,0
-5.5,56,4,64,0
-5.5,56,4,128,0
-5.5,72,2,1,0.7604064941
-5.5,72,2,2,9.1552734375E-05
-5.5,72,2,4,0
-5.5,72,2,8,0
-5.5,72,2,16,0
-5.5,72,2,32,0
-5.5,72,2,64,0
-5.5,72,2,128,0
-5.5,72,5,1,0.9999389648
-5.5,72,5,2,0.5433654785
-5.5,72,5,4,3.0517578125E-05
-5.5,72,5,8,0
-5.5,72,5,16,0
-5.5,72,5,32,0
-5.5,72,5,64,0
-5.5,72,5,128,0
-5.5,88,0,1,0.0005493164
-5.5,88,0,2,0
-5.5,88,0,4,0
-5.5,88,0,8,0
-5.5,88,0,16,0
-5.5,88,0,32,0
-5.5,88,0,64,0
-5.5,88,0,128,0
-5.5,88,1,1,0.0774230957
-5.5,88,1,2,0
-5.5,88,1,4,0
-5.5,88,1,8,0
-5.5,88,1,16,0
-5.5,88,1,32,0
-5.5,88,1,64,0
-5.5,88,1,128,0
-5.5,88,6,1,1
-5.5,88,6,2,0.8378295898
-5.5,88,6,4,0.0007629395
-5.5,88,6,8,0
-5.5,88,6,16,0
-5.5,88,6,32,0
-5.5,88,6,64,0
-5.5,88,6,128,0
-5.5,104,3,1,0.9678344727
-5.5,104,3,2,0.0043640137
-5.5,104,3,4,0
-5.5,104,3,8,0
-5.5,104,3,16,0
-5.5,104,3,32,0
-5.5,104,3,64,0
-5.5,104,3,128,0
-5.5,104,7,1,1
-5.5,104,7,2,0.9674377441
-5.5,104,7,4,0.0056762695
-5.5,104,7,8,0
-5.5,104,7,16,0
-5.5,104,7,32,0
-5.5,104,7,64,0
-5.5,104,7,128,0
-5.5,120,0,1,0.0002746582
-5.5,120,0,2,0
-5.5,120,0,4,0
-5.5,120,0,8,0
-5.5,120,0,16,0
-5.5,120,0,32,0
-5.5,120,0,64,0
-5.5,120,0,128,0
-5.5,120,4,1,0.9971923828
-5.5,120,4,2,0.033203125
-5.5,120,4,4,0
-5.5,120,4,8,0
-5.5,120,4,16,0
-5.5,120,4,32,0
-5.5,120,4,64,0
-5.5,120,4,128,0
-5.5,120,8,1,1
-5.5,120,8,2,0.9976196289
-5.5,120,8,4,0.0531311035
-5.5,120,8,8,0
-5.5,120,8,16,0
-5.5,120,8,32,0
-5.5,120,8,64,0
-5.5,120,8,128,0
-5.5,136,9,1,1
-5.5,136,9,2,0.9999694824
-5.5,136,9,4,0.249206543
-5.5,136,9,8,0
-5.5,136,9,16,0
-5.5,136,9,32,0
-5.5,136,9,64,0
-5.5,136,9,128,0
-5.5,144,1,1,0.2188720703
-5.5,144,1,2,0
-5.5,144,1,4,0
-5.5,144,1,8,0
-5.5,144,1,16,0
-5.5,144,1,32,0
-5.5,144,1,64,0
-5.5,144,1,128,0
-5.5,144,2,1,0.9926147461
-5.5,144,2,2,9.1552734375E-05
-5.5,144,2,4,0
-5.5,144,2,8,0
-5.5,144,2,16,0
-5.5,144,2,32,0
-5.5,144,2,64,0
-5.5,144,2,128,0
-5.5,144,5,1,0.9999694824
-5.5,144,5,2,0.2305603027
-5.5,144,5,4,0
-5.5,144,5,8,0
-5.5,144,5,16,0
-5.5,144,5,32,0
-5.5,144,5,64,0
-5.5,144,5,128,0
-5.5,144,10,1,1
-5.5,144,10,2,1
-5.5,144,10,4,0.4339294434
-5.5,144,10,8,0
-5.5,144,10,16,0
-5.5,144,10,32,0
-5.5,144,10,64,0
-5.5,144,10,128,0
-5.5,152,0,1,3.0517578125E-05
-5.5,152,0,2,0
-5.5,152,0,4,0
-5.5,152,0,8,0
-5.5,152,0,16,0
-5.5,152,0,32,0
-5.5,152,0,64,0
-5.5,152,0,128,0
-5.5,176,1,1,0.1078796387
-5.5,176,1,2,0
-5.5,176,1,4,0
-5.5,176,1,8,0
-5.5,176,1,16,0
-5.5,176,1,32,0
-5.5,176,1,64,0
-5.5,176,1,128,0
-5.5,176,2,1,0.9389038086
-5.5,176,2,2,0
-5.5,176,2,4,0
-5.5,176,2,8,0
-5.5,176,2,16,0
-5.5,176,2,32,0
-5.5,176,2,64,0
-5.5,176,2,128,0
-5.5,176,3,1,0.9970397949
-5.5,176,3,2,0.0025024414
-5.5,176,3,4,0
-5.5,176,3,8,0
-5.5,176,3,16,0
-5.5,176,3,32,0
-5.5,176,3,64,0
-5.5,176,3,128,0
-5.5,176,6,1,1
-5.5,176,6,2,0.7233886719
-5.5,176,6,4,0
-5.5,176,6,8,0
-5.5,176,6,16,0
-5.5,176,6,32,0
-5.5,176,6,64,0
-5.5,176,6,128,0
-5.5,208,0,1,6.103515625E-05
-5.5,208,0,2,0
-5.5,208,0,4,0
-5.5,208,0,8,0
-5.5,208,0,16,0
-5.5,208,0,32,0
-5.5,208,0,64,0
-5.5,208,0,128,0
-5.5,208,1,1,0.0522155762
-5.5,208,1,2,0
-5.5,208,1,4,0
-5.5,208,1,8,0
-5.5,208,1,16,0
-5.5,208,1,32,0
-5.5,208,1,64,0
-5.5,208,1,128,0
-5.5,208,2,1,0.8126220703
-5.5,208,2,2,0
-5.5,208,2,4,0
-5.5,208,2,8,0
-5.5,208,2,16,0
-5.5,208,2,32,0
-5.5,208,2,64,0
-5.5,208,2,128,0
-5.5,208,3,1,0.9581604004
-5.5,208,3,2,3.0517578125E-05
-5.5,208,3,4,0
-5.5,208,3,8,0
-5.5,208,3,16,0
-5.5,208,3,32,0
-5.5,208,3,64,0
-5.5,208,3,128,0
-5.5,208,4,1,1
-5.5,208,4,2,0.0539245605
-5.5,208,4,4,0
-5.5,208,4,8,0
-5.5,208,4,16,0
-5.5,208,4,32,0
-5.5,208,4,64,0
-5.5,208,4,128,0
-5.5,224,5,1,1
-5.5,224,5,2,0.1667480469
-5.5,224,5,4,0
-5.5,224,5,8,0
-5.5,224,5,16,0
-5.5,224,5,32,0
-5.5,224,5,64,0
-5.5,224,5,128,0
-5.5,224,7,1,1
-5.5,224,7,2,0.9891967773
-5.5,224,7,4,0.0001831055
-5.5,224,7,8,0
-5.5,224,7,16,0
-5.5,224,7,32,0
-5.5,224,7,64,0
-5.5,224,7,128,0
-5.5,256,0,1,0
-5.5,256,0,2,0
-5.5,256,0,4,0
-5.5,256,0,8,0
-5.5,256,0,16,0
-5.5,256,0,32,0
-5.5,256,0,64,0
-5.5,256,0,128,0
-5.5,256,1,1,0.00390625
-5.5,256,1,2,0
-5.5,256,1,4,0
-5.5,256,1,8,0
-5.5,256,1,16,0
-5.5,256,1,32,0
-5.5,256,1,64,0
-5.5,256,1,128,0
-5.5,256,2,1,0.8559875488
-5.5,256,2,2,0
-5.5,256,2,4,0
-5.5,256,2,8,0
-5.5,256,2,16,0
-5.5,256,2,32,0
-5.5,256,2,64,0
-5.5,256,2,128,0
-5.5,256,3,1,0.9477844238
-5.5,256,3,2,3.0517578125E-05
-5.5,256,3,4,0
-5.5,256,3,8,0
-5.5,256,3,16,0
-5.5,256,3,32,0
-5.5,256,3,64,0
-5.5,256,3,128,0
-5.5,256,4,1,0.9999389648
-5.5,256,4,2,0.0036010742
-5.5,256,4,4,0
-5.5,256,4,8,0
-5.5,256,4,16,0
-5.5,256,4,32,0
-5.5,256,4,64,0
-5.5,256,4,128,0
-5.5,256,6,1,1
-5.5,256,6,2,0.5455627441
-5.5,256,6,4,0
-5.5,256,6,8,0
-5.5,256,6,16,0
-5.5,256,6,32,0
-5.5,256,6,64,0
-5.5,256,6,128,0
-5.5,256,8,1,1
-5.5,256,8,2,0.9998779297
-5.5,256,8,4,0.0078125
-5.5,256,8,8,0
-5.5,256,8,16,0
-5.5,256,8,32,0
-5.5,256,8,64,0
-5.5,256,8,128,0
-5.5,296,9,1,1
-5.5,296,9,2,1
-5.5,296,9,4,0.201751709
-5.5,296,9,8,0
-5.5,296,9,16,0
-5.5,296,9,32,0
-5.5,296,9,64,0
-5.5,296,9,128,0
-5.5,328,2,1,0.6664733887
-5.5,328,2,2,0
-5.5,328,2,4,0
-5.5,328,2,8,0
-5.5,328,2,16,0
-5.5,328,2,32,0
-5.5,328,2,64,0
-5.5,328,2,128,0
-5.5,328,3,1,0.9885864258
-5.5,328,3,2,0
-5.5,328,3,4,0
-5.5,328,3,8,0
-5.5,328,3,16,0
-5.5,328,3,32,0
-5.5,328,3,64,0
-5.5,328,3,128,0
-5.5,328,4,1,0.9999694824
-5.5,328,4,2,0.0018005371
-5.5,328,4,4,0
-5.5,328,4,8,0
-5.5,328,4,16,0
-5.5,328,4,32,0
-5.5,328,4,64,0
-5.5,328,4,128,0
-5.5,328,5,1,1
-5.5,328,5,2,0.3236999512
-5.5,328,5,4,0
-5.5,328,5,8,0
-5.5,328,5,16,0
-5.5,328,5,32,0
-5.5,328,5,64,0
-5.5,328,5,128,0
-5.5,328,7,1,1
-5.5,328,7,2,0.9910583496
-5.5,328,7,4,0
-5.5,328,7,8,0
-5.5,328,7,16,0
-5.5,328,7,32,0
-5.5,328,7,64,0
-5.5,328,7,128,0
-5.5,328,10,1,1
-5.5,328,10,2,1
-5.5,328,10,4,0.6657409668
-5.5,328,10,8,0
-5.5,328,10,16,0
-5.5,328,10,32,0
-5.5,328,10,64,0
-5.5,328,10,128,0
-5.5,344,1,1,0.0066833496
-5.5,344,1,2,0
-5.5,344,1,4,0
-5.5,344,1,8,0
-5.5,344,1,16,0
-5.5,344,1,32,0
-5.5,344,1,64,0
-5.5,344,1,128,0
-5.5,392,6,1,1
-5.5,392,6,2,0.9149475098
-5.5,392,6,4,0
-5.5,392,6,8,0
-5.5,392,6,16,0
-5.5,392,6,32,0
-5.5,392,6,64,0
-5.5,392,6,128,0
-5.5,392,8,1,1
-5.5,392,8,2,1
-5.5,392,8,4,0.0008239746
-5.5,392,8,8,0
-5.5,392,8,16,0
-5.5,392,8,32,0
-5.5,392,8,64,0
-5.5,392,8,128,0
-5.5,408,4,1,1
-5.5,408,4,2,0.0015869141
-5.5,408,4,4,0
-5.5,408,4,8,0
-5.5,408,4,16,0
-5.5,408,4,32,0
-5.5,408,4,64,0
-5.5,408,4,128,0
-5.5,424,2,1,0.7867126465
-5.5,424,2,2,0
-5.5,424,2,4,0
-5.5,424,2,8,0
-5.5,424,2,16,0
-5.5,424,2,32,0
-5.5,424,2,64,0
-5.5,424,2,128,0
-5.5,424,5,1,1
-5.5,424,5,2,0.3937683105
-5.5,424,5,4,0
-5.5,424,5,8,0
-5.5,424,5,16,0
-5.5,424,5,32,0
-5.5,424,5,64,0
-5.5,424,5,128,0
-5.5,440,3,1,0.9941711426
-5.5,440,3,2,0
-5.5,440,3,4,0
-5.5,440,3,8,0
-5.5,440,3,16,0
-5.5,440,3,32,0
-5.5,440,3,64,0
-5.5,440,3,128,0
-5.5,456,9,1,1
-5.5,456,9,2,1
-5.5,456,9,4,0.1679382324
-5.5,456,9,8,0
-5.5,456,9,16,0
-5.5,456,9,32,0
-5.5,456,9,64,0
-5.5,456,9,128,0
-5.5,472,7,1,1
-5.5,472,7,2,0.9996948242
-5.5,472,7,4,3.0517578125E-05
-5.5,472,7,8,0
-5.5,472,7,16,0
-5.5,472,7,32,0
-5.5,472,7,64,0
-5.5,472,7,128,0
-5.5,504,5,1,1
-5.5,504,5,2,0.3201293945
-5.5,504,5,4,0
-5.5,504,5,8,0
-5.5,504,5,16,0
