tbs,snr,bler,itbs,nr,nru
208,-14,1,1,2,12
208,-14,1,2,1,5
208,-14,1,2,2,10
208,-14,1,3,1,4
208,-14,1,3,2,8
208,-14,1,3,4,16
208,-14,1,4,1,3
208,-14,1,4,2,6
208,-14,1,4,4,12
208,-13.5,0,0,8,64
208,-13.5,0,0,16,128
208,-13.5,0,0,32,256
208,-13.5,0,0,64,512
208,-13.5,0,0,128,1024
208,-13.5,0,1,16,96
208,-13.5,0,1,32,192
208,-13.5,0,1,64,384
208,-13.5,0,1,128,768
208,-13.5,0,2,16,80
208,-13.5,0,2,32,160
208,-13.5,0,2,64,320
208,-13.5,0,2,128,640
208,-13.5,0,3,16,64
208,-13.5,0,3,32,128
208,-13.5,0,3,64,256
208,-13.5,0,3,128,512
208,-13.5,0,4,32,96
208,-13.5,0,4,64,192
208,-13.5,0,4,128,384
208,-13.5,0.0001220703,1,8,48
208,-13.5,0.000213623,4,16,48
208,-13.5,0.0241088867,2,8,40
208,-13.5,0.4077453613,3,8,32
208,-13.5,0.4133605957,0,4,32
208,-13.5,0.9823913574,1,4,24
208,-13.5,0.9833984375,4,8,24
208,-13.5,0.9998168945,2,4,20
208,-13.5,1,0,1,8
208,-13.5,1,0,2,16
208,-13.5,1,1,1,6
208,-13.5,1,1,2,12
208,-13.5,1,2,1,5
208,-13.5,1,2,2,10
208,-13.5,1,3,1,4
208,-13.5,1,3,2,8
208,-13.5,1,3,4,16
208,-13.5,1,4,1,3
208,-13.5,1,4,2,6
208,-13.5,1,4,4,12
208,-13,0,0,8,64
208,-13,0,0,16,128
208,-13,0,0,32,256
208,-13,0,0,64,512
208,-13,0,0,128,1024
208,-13,0,1,8,48
208,-13,0,1,16,96
208,-13,0,1,32,192
208,-13,0,1,64,384
208,-13,0,1,128,768
208,-13,0,2,16,80
208,-13,0,2,32,160
208,-13,0,2,64,320
208,-13,0,2,128,640
208,-13,0,3,16,64
208,-13,0,3,32,128
208,-13,0,3,64,256
208,-13,0,3,128,512
208,-13,0,4,16,48
208,-13,0,4,32,96
208,-13,0,4,64,192
208,-13,0,4,128,384
208,-13,0.0015563965,2,8,40
208,-13,0.1101989746,0,4,32
208,-13,0.1119689941,3,8,32
208,-13,0.8845825195,1,4,24
208,-13,0.8931884766,4,8,24
208,-13,0.9964904785,2,4,20
208,-13,0.9999694824,0,2,16
208,-13,1,0,1,8
208,-13,1,1,1,6
208,-13,1,1,2,12
208,-13,1,2,1,5
208,-13,1,2,2,10
208,-13,1,3,1,4
208,-13,1,3,2,8
208,-13,1,3,4,16
208,-13,1,4,1,3
208,-13,1,4,2,6
208,-13,1,4,4,12
208,-12.5,0,0,8,64
208,-12.5,0,0,16,128
208,-12.5,0,0,32,256
208,-12.5,0,0,64,512
208,-12.5,0,0,128,1024
208,-12.5,0,1,8,48
208,-12.5,0,1,16,96
208,-12.5,0,1,32,192
208,-12.5,0,1,64,384
208,-12.5,0,1,128,768
208,-12.5,0,2,16,80
208,-12.5,0,2,32,160
208,-12.5,0,2,64,320
208,-12.5,0,2,128,640
208,-12.5,0,3,16,64
208,-12.5,0,3,32,128
208,-12.5,0,3,64,256
208,-12.5,0,3,128,512
208,-12.5,0,4,16,48
208,-12.5,0,4,32,96
208,-12.5,0,4,64,192
208,-12.5,0,4,128,384
208,-12.5,3.0517578125E-05,2,8,40
208,-12.5,0.011932373,3,8,32
208,-12.5,0.0126953125,0,4,32
208,-12.5,0.5934448242,1,4,24
208,-12.5,0.6248474121,4,8,24
208,-12.5,0.9694213867,2,4,20
208,-12.5,0.9997253418,0,2,16
208,-12.5,0.9998474121,3,4,16
208,-12.5,1,0,1,8
208,-12.5,1,1,1,6
208,-12.5,1,1,2,12
208,-12.5,1,2,1,5
208,-12.5,1,2,2,10
208,-12.5,1,3,1,4
208,-12.5,1,3,2,8
208,-12.5,1,4,1,3
208,-12.5,1,4,2,6
208,-12.5,1,4,4,12
208,-12,0,0,8,64
208,-12,0,0,16,128
208,-12,0,0,32,256
208,-12,0,0,64,512
208,-12,0,0,128,1024
208,-12,0,1,8,48
208,-12,0,1,16,96
208,-12,0,1,32,192
208,-12,0,1,64,384
208,-12,0,1,128,768
208,-12,0,2,8,40
208,-12,0,2,16,80
208,-12,0,2,32,160
208,-12,0,2,64,320
208,-12,0,2,128,640
208,-12,0,3,16,64
208,-12,0,3,32,128
208,-12,0,3,64,256
208,-12,0,3,128,512
208,-12,0,4,16,48
208,-12,0,4,32,96
208,-12,0,4,64,192
208,-12,0,4,128,384
208,-12,0.0005493164,3,8,32
208,-12,0.000793457,0,4,32
208,-12,0.2276611328,1,4,24
208,-12,0.2526855469,4,8,24
208,-12,0.833984375,2,4,20
208,-12,0.994720459,0,2,16
208,-12,0.994934082,3,4,16
208,-12,1,0,1,8
208,-12,1,1,1,6
208,-12,1,1,2,12
208,-12,1,2,1,5
208,-12,1,2,2,10
208,-12,1,3,1,4
208,-12,1,3,2,8
208,-12,1,4,1,3
208,-12,1,4,2,6
208,-12,1,4,4,12
208,-11.5,0,0,8,64
208,-11.5,0,0,16,128
208,-11.5,0,0,32,256
208,-11.5,0,0,64,512
208,-11.5,0,0,128,1024
208,-11.5,0,1,8,48
208,-11.5,0,1,16,96
208,-11.5,0,1,32,192
208,-11.5,0,1,64,384
208,-11.5,0,1,128,768
208,-11.5,0,2,8,40
208,-11.5,0,2,16,80
208,-11.5,0,2,32,160
208,-11.5,0,2,64,320
208,-11.5,0,2,128,640
208,-11.5,0,3,8,32
208,-11.5,0,3,16,64
208,-11.5,0,3,32,128
208,-11.5,0,3,64,256
208,-11.5,0,3,128,512
208,-11.5,0,4,16,48
208,-11.5,0,4,32,96
208,-11.5,0,4,64,192
208,-11.5,0,4,128,384
208,-11.5,6.103515625E-05,0,4,32
208,-11.5,0.0396728516,1,4,24
208,-11.5,0.050994873,4,8,24
208,-11.5,0.5029602051,2,4,20
208,-11.5,0.9544677734,0,2,16
208,-11.5,0.9550170898,3,4,16
208,-11.5,0.9998779297,4,4,12
208,-11.5,0.9999389648,1,2,12
208,-11.5,1,0,1,8
208,-11.5,1,1,1,6
208,-11.5,1,2,1,5
208,-11.5,1,2,2,10
208,-11.5,1,3,1,4
208,-11.5,1,3,2,8
208,-11.5,1,4,1,3
208,-11.5,1,4,2,6
208,-11,0,0,4,32
208,-11,0,0,8,64
208,-11,0,0,16,128
208,-11,0,0,32,256
208,-11,0,0,64,512
208,-11,0,0,128,1024
208,-11,0,1,8,48
208,-11,0,1,16,96
208,-11,0,1,32,192
208,-11,0,1,64,384
208,-11,0,1,128,768
208,-11,0,2,8,40
208,-11,0,2,16,80
208,-11,0,2,32,160
208,-11,0,2,64,320
208,-11,0,2,128,640
208,-11,0,3,8,32
208,-11,0,3,16,64
208,-11,0,3,32,128
208,-11,0,3,64,256
208,-11,0,3,128,512
208,-11,0,4,16,48
208,-11,0,4,32,96
208,-11,0,4,64,192
208,-11,0,4,128,384
208,-11,0.0025939941,1,4,24
208,-11,0.0038757324,4,8,24
208,-11,0.1675415039,2,4,20
208,-11,0.7738952637,3,4,16
208,-11,0.775390625,0,2,16
208,-11,0.9984436035,1,2,12
208,-11,0.9987792969,4,4,12
208,-11,0.9999694824,2,2,10
208,-11,1,0,1,8
208,-11,1,1,1,6
208,-11,1,2,1,5
208,-11,1,3,1,4
208,-11,1,3,2,8
208,-11,1,4,1,3
208,-11,1,4,2,6
208,-10.5,0,0,4,32
208,-10.5,0,0,8,64
208,-10.5,0,0,16,128
208,-10.5,0,0,32,256
208,-10.5,0,0,64,512
208,-10.5,0,0,128,1024
208,-10.5,0,1,8,48
208,-10.5,0,1,16,96
208,-10.5,0,1,32,192
208,-10.5,0,1,64,384
208,-10.5,0,1,128,768
208,-10.5,0,2,8,40
208,-10.5,0,2,16,80
208,-10.5,0,2,32,160
208,-10.5,0,2,64,320
208,-10.5,0,2,128,640
208,-10.5,0,3,8,32
208,-10.5,0,3,16,64
208,-10.5,0,3,32,128
208,-10.5,0,3,64,256
208,-10.5,0,3,128,512
208,-10.5,0,4,16,48
208,-10.5,0,4,32,96
208,-10.5,0,4,64,192
208,-10.5,0,4,128,384
208,-10.5,6.103515625E-05,1,4,24
208,-10.5,0.0001220703,4,8,24
208,-10.5,0.0249633789,2,4,20
208,-10.5,0.4173583984,0,2,16
208,-10.5,0.4204711914,3,4,16
208,-10.5,0.9829711914,1,2,12
208,-10.5,0.9854431152,4,4,12
208,-10.5,0.9998779297,2,2,10
208,-10.5,1,0,1,8
208,-10.5,1,1,1,6
208,-10.5,1,2,1,5
208,-10.5,1,3,1,4
208,-10.5,1,3,2,8
208,-10.5,1,4,1,3
208,-10.5,1,4,2,6
208,-10,0,0,4,32
208,-10,0,0,8,64
208,-10,0,0,16,128
208,-10,0,0,32,256
208,-10,0,0,64,512
208,-10,0,0,128,1024
208,-10,0,1,8,48
208,-10,0,1,16,96
208,-10,0,1,32,192
208,-10,0,1,64,384
208,-10,0,1,128,768
208,-10,0,2,8,40
208,-10,0,2,16,80
208,-10,0,2,32,160
208,-10,0,2,64,320
208,-10,0,2,128,640
208,-10,0,3,8,32
208,-10,0,3,16,64
208,-10,0,3,32,128
208,-10,0,3,64,256
208,-10,0,3,128,512
208,-10,0,4,8,24
208,-10,0,4,16,48
208,-10,0,4,32,96
208,-10,0,4,64,192
208,-10,0,4,128,384
208,-10,3.0517578125E-05,1,4,24
208,-10,0.0013427734,2,4,20
208,-10,0.1172485352,3,4,16
208,-10,0.119354248,0,2,16
208,-10,0.8858337402,1,2,12
208,-10,0.8934020996,4,4,12
208,-10,0.9971923828,2,2,10
208,-10,1,0,1,8
208,-10,1,1,1,6
208,-10,1,2,1,5
208,-10,1,3,1,4
208,-10,1,3,2,8
208,-10,1,4,1,3
208,-10,1,4,2,6
208,-9.5,0,0,4,32
208,-9.5,0,0,8,64
208,-9.5,0,0,16,128
208,-9.5,0,0,32,256
208,-9.5,0,0,64,512
208,-9.5,0,0,128,1024
208,-9.5,0,1,4,24
208,-9.5,0,1,8,48
208,-9.5,0,1,16,96
208,-9.5,0,1,32,192
208,-9.5,0,1,64,384
208,-9.5,0,1,128,768
208,-9.5,0,2,8,40
208,-9.5,0,2,16,80
208,-9.5,0,2,32,160
208,-9.5,0,2,64,320
208,-9.5,0,2,128,640
208,-9.5,0,3,8,32
208,-9.5,0,3,16,64
208,-9.5,0,3,32,128
208,-9.5,0,3,64,256
208,-9.5,0,3,128,512
208,-9.5,0,4,8,24
208,-9.5,0,4,16,48
208,-9.5,0,4,32,96
208,-9.5,0,4,64,192
208,-9.5,0,4,128,384
208,-9.5,6.103515625E-05,2,4,20
208,-9.5,0.013885498,0,2,16
208,-9.5,0.0140380859,3,4,16
208,-9.5,0.5994262695,1,2,12
208,-9.5,0.6289367676,4,4,12
208,-9.5,0.970123291,2,2,10
208,-9.5,0.9996337891,0,1,8
208,-9.5,0.9998779297,3,2,8
208,-9.5,1,1,1,6
208,-9.5,1,2,1,5
208,-9.5,1,3,1,4
208,-9.5,1,4,1,3
208,-9.5,1,4,2,6
208,-9,0,0,4,32
208,-9,0,0,8,64
208,-9,0,0,16,128
208,-9,0,0,32,256
208,-9,0,0,64,512
208,-9,0,0,128,1024
208,-9,0,1,4,24
208,-9,0,1,8,48
208,-9,0,1,16,96
208,-9,0,1,32,192
208,-9,0,1,64,384
208,-9,0,1,128,768
208,-9,0,2,4,20
208,-9,0,2,8,40
208,-9,0,2,16,80
208,-9,0,2,32,160
208,-9,0,2,64,320
208,-9,0,2,128,640
208,-9,0,3,8,32
208,-9,0,3,16,64
208,-9,0,3,32,128
208,-9,0,3,64,256
208,-9,0,3,128,512
208,-9,0,4,8,24
208,-9,0,4,16,48
208,-9,0,4,32,96
208,-9,0,4,64,192
208,-9,0,4,128,384
208,-9,0.0006103516,3,4,16
208,-9,0.0007629395,0,2,16
208,-9,0.2344055176,1,2,12
208,-9,0.2665100098,4,4,12
208,-9,0.8336486816,2,2,10
208,-9,0.9945373535,3,2,8
208,-9,0.9952392578,0,1,8
208,-9,1,1,1,6
208,-9,1,2,1,5
208,-9,1,3,1,4
208,-9,1,4,1,3
208,-9,1,4,2,6
208,-8.5,0,0,2,16
208,-8.5,0,0,4,32
208,-8.5,0,0,8,64
208,-8.5,0,0,16,128
208,-8.5,0,0,32,256
208,-8.5,0,0,64,512
208,-8.5,0,0,128,1024
208,-8.5,0,1,4,24
208,-8.5,0,1,8,48
208,-8.5,0,1,16,96
208,-8.5,0,1,32,192
208,-8.5,0,1,64,384
208,-8.5,0,1,128,768
208,-8.5,0,2,4,20
208,-8.5,0,2,8,40
208,-8.5,0,2,16,80
208,-8.5,0,2,32,160
208,-8.5,0,2,64,320
208,-8.5,0,2,128,640
208,-8.5,0,3,8,32
208,-8.5,0,3,16,64
208,-8.5,0,3,32,128
208,-8.5,0,3,64,256
208,-8.5,0,3,128,512
208,-8.5,0,4,8,24
208,-8.5,0,4,16,48
208,-8.5,0,4,32,96
208,-8.5,0,4,64,192
208,-8.5,0,4,128,384
208,-8.5,3.0517578125E-05,3,4,16
208,-8.5,0.0398254395,1,2,12
208,-8.5,0.0539855957,4,4,12
208,-8.5,0.509185791,2,2,10
208,-8.5,0.9549865723,0,1,8
208,-8.5,0.9559020996,3,2,8
208,-8.5,0.9999084473,4,2,6
208,-8.5,0.9999389648,1,1,6
208,-8.5,1,2,1,5
208,-8.5,1,3,1,4
208,-8.5,1,4,1,3
208,-8,0,0,2,16
208,-8,0,0,4,32
208,-8,0,0,8,64
208,-8,0,0,16,128
208,-8,0,0,32,256
208,-8,0,0,64,512
208,-8,0,0,128,1024
208,-8,0,1,4,24
208,-8,0,1,8,48
208,-8,0,1,16,96
208,-8,0,1,32,192
208,-8,0,1,64,384
208,-8,0,1,128,768
208,-8,0,2,4,20
208,-8,0,2,8,40
208,-8,0,2,16,80
208,-8,0,2,32,160
208,-8,0,2,64,320
208,-8,0,2,128,640
208,-8,0,3,4,16
208,-8,0,3,8,32
208,-8,0,3,16,64
208,-8,0,3,32,128
208,-8,0,3,64,256
208,-8,0,3,128,512
208,-8,0,4,8,24
208,-8,0,4,16,48
208,-8,0,4,32,96
208,-8,0,4,64,192
208,-8,0,4,128,384
208,-8,0.003326416,1,2,12
208,-8,0.0039367676,4,4,12
208,-8,0.1704101563,2,2,10
208,-8,0.7795410156,3,2,8
208,-8,0.7856140137,0,1,8
208,-8,0.9986572266,1,1,6
208,-8,0.9988708496,4,2,6
208,-8,1,2,1,5
208,-8,1,3,1,4
208,-8,1,4,1,3
208,-7.5,0,0,2,16
208,-7.5,0,0,4,32
208,-7.5,0,0,8,64
208,-7.5,0,0,16,128
208,-7.5,0,0,32,256
208,-7.5,0,0,64,512
208,-7.5,0,0,128,1024
208,-7.5,0,1,4,24
208,-7.5,0,1,8,48
208,-7.5,0,1,16,96
208,-7.5,0,1,32,192
208,-7.5,0,1,64,384
208,-7.5,0,1,128,768
208,-7.5,0,2,4,20
208,-7.5,0,2,8,40
208,-7.5,0,2,16,80
208,-7.5,0,2,32,160
208,-7.5,0,2,64,320
208,-7.5,0,2,128,640
208,-7.5,0,3,4,16
208,-7.5,0,3,8,32
208,-7.5,0,3,16,64
208,-7.5,0,3,32,128
208,-7.5,0,3,64,256
208,-7.5,0,3,128,512
208,-7.5,0,4,8,24
208,-7.5,0,4,16,48
208,-7.5,0,4,32,96
208,-7.5,0,4,64,192
208,-7.5,0,4,128,384
208,-7.5,0.0001220703,1,2,12
208,-7.5,0.000213623,4,4,12
208,-7.5,0.0262145996,2,2,10
208,-7.5,0.4247436523,3,2,8
208,-7.5,0.4329223633,0,1,8
208,-7.5,0.9842224121,1,1,6
208,-7.5,0.9852294922,4,2,6
208,-7.5,1,2,1,5
208,-7.5,1,3,1,4
208,-7.5,1,4,1,3
208,-7,0,0,2,16
208,-7,0,0,4,32
208,-7,0,0,8,64
208,-7,0,0,16,128
208,-7,0,0,32,256
208,-7,0,0,64,512
208,-7,0,0,128,1024
208,-7,0,1,2,12
208,-7,0,1,4,24
208,-7,0,1,8,48
208,-7,0,1,16,96
208,-7,0,1,32,192
208,-7,0,1,64,384
208,-7,0,1,128,768
208,-7,0,2,4,20
208,-7,0,2,8,40
208,-7,0,2,16,80
208,-7,0,2,32,160
208,-7,0,2,64,320
208,-7,0,2,128,640
208,-7,0,3,4,16
208,-7,0,3,8,32
208,-7,0,3,16,64
208,-7,0,3,32,128
208,-7,0,3,64,256
208,-7,0,3,128,512
208,-7,0,4,4,12
208,-7,0,4,8,24
208,-7,0,4,16,48
208,-7,0,4,32,96
208,-7,0,4,64,192
208,-7,0,4,128,384
208,-7,0.0018615723,2,2,10
208,-7,0.1198425293,3,2,8
208,-7,0.125793457,0,1,8
208,-7,0.9000854492,1,1,6
208,-7,0.901184082,4,2,6
208,-7,0.9995422363,2,1,5
208,-7,0.9999694824,3,1,4
208,-7,1,4,1,3
208,-6.5,0,0,2,16
208,-6.5,0,0,4,32
208,-6.5,0,0,8,64
208,-6.5,0,0,16,128
208,-6.5,0,0,32,256
208,-6.5,0,0,64,512
208,-6.5,0,0,128,1024
208,-6.5,0,1,2,12
208,-6.5,0,1,4,24
208,-6.5,0,1,8,48
208,-6.5,0,1,16,96
208,-6.5,0,1,32,192
208,-6.5,0,1,64,384
208,-6.5,0,1,128,768
208,-6.5,0,2,4,20
208,-6.5,0,2,8,40
208,-6.5,0,2,16,80
208,-6.5,0,2,32,160
208,-6.5,0,2,64,320
208,-6.5,0,2,128,640
208,-6.5,0,3,4,16
208,-6.5,0,3,8,32
208,-6.5,0,3,16,64
208,-6.5,0,3,32,128
208,-6.5,0,3,64,256
208,-6.5,0,3,128,512
208,-6.5,0,4,4,12
208,-6.5,0,4,8,24
208,-6.5,0,4,16,48
208,-6.5,0,4,32,96
208,-6.5,0,4,64,192
208,-6.5,0,4,128,384
208,-6.5,3.0517578125E-05,2,2,10
208,-6.5,0.013671875,3,2,8
208,-6.5,0.0145874023,0,1,8
208,-6.5,0.6314086914,1,1,6
208,-6.5,0.6383972168,4,2,6
208,-6.5,0.9954528809,2,1,5
208,-6.5,0.9996643066,3,1,4
208,-6.5,1,4,1,3
208,-6,0,0,2,16
208,-6,0,0,4,32
208,-6,0,0,8,64
208,-6,0,0,16,128
208,-6,0,0,32,256
208,-6,0,0,64,512
208,-6,0,0,128,1024
208,-6,0,1,2,12
208,-6,0,1,4,24
208,-6,0,1,8,48
208,-6,0,1,16,96
208,-6,0,1,32,192
208,-6,0,1,64,384
208,-6,0,1,128,768
208,-6,0,2,2,10
208,-6,0,2,4,20
208,-6,0,2,8,40
208,-6,0,2,16,80
208,-6,0,2,32,160
208,-6,0,2,64,320
208,-6,0,2,128,640
208,-6,0,3,4,16
208,-6,0,3,8,32
208,-6,0,3,16,64
208,-6,0,3,32,128
208,-6,0,3,64,256
208,-6,0,3,128,512
208,-6,0,4,4,12
208,-6,0,4,8,24
208,-6,0,4,16,48
208,-6,0,4,32,96
208,-6,0,4,64,192
208,-6,0,4,128,384
208,-6,0.0005493164,3,2,8
208,-6,0.0006713867,0,1,8
208,-6,0.2640686035,1,1,6
208,-6,0.2699584961,4,2,6
208,-6,0.9618530273,2,1,5
208,-6,0.9956970215,3,1,4
208,-6,1,4,1,3
208,-5.5,0,0,2,16
208,-5.5,0,0,4,32
208,-5.5,0,0,8,64
208,-5.5,0,0,16,128
208,-5.5,0,0,32,256
208,-5.5,0,0,64,512
208,-5.5,0,0,128,1024
208,-5.5,0,1,2,12
208,-5.5,0,1,4,24
208,-5.5,0,1,8,48
208,-5.5,0,1,16,96
208,-5.5,0,1,32,192
208,-5.5,0,1,64,384
208,-5.5,0,1,128,768
208,-5.5,0,2,2,10
208,-5.5,0,2,4,20
208,-5.5,0,2,8,40
208,-5.5,0,2,16,80
208,-5.5,0,2,32,160
208,-5.5,0,2,64,320
208,-5.5,0,2,128,640
208,-5.5,0,3,4,16
208,-5.5,0,3,8,32
208,-5.5,0,3,16,64
208,-5.5,0,3,32,128
208,-5.5,0,3,64,256
208,-5.5,0,3,128,512
208,-5.5,0,4,4,12
208,-5.5,0,4,8,24
208,-5.5,0,4,16,48
208,-5.5,0,4,32,96
208,-5.5,0,4,64,192
208,-5.5,0,4,128,384
208,-5.5,3.0517578125E-05,3,2,8
208,-5.5,6.103515625E-05,0,1,8
208,-5.5,0.0522155762,1,1,6
208,-5.5,0.0539245605,4,2,6
208,-5.5,0.8126220703,2,1,5
208,-5.5,0.9581604004,3,1,4
208,-5.5,1,4,1,3
208,-5,0,0,1,8
208,-5,0,0,2,16
208,-5,0,0,4,32
208,-5,0,0,8,64
208,-5,0,0,16,128
208,-5,0,0,32,256
208,-5,0,0,64,512
208,-5,0,0,128,1024
208,-5,0,1,2,12
208,-5,0,1,4,24
208,-5,0,1,8,48
208,-5,0,1,16,96
208,-5,0,1,32,192
208,-5,0,1,64,384
208,-5,0,1,128,768
208,-5,0,2,2,10
208,-5,0,2,4,20
208,-5,0,2,8,40
208,-5,0,2,16,80
208,-5,0,2,32,160
208,-5,0,2,64,320
208,-5,0,2,128,640
208,-5,0,3,2,8
208,-5,0,3,4,16
208,-5,0,3,8,32
208,-5,0,3,16,64
208,-5,0,3,32,128
208,-5,0,3,64,256
208,-5,0,3,128,512
208,-5,0,4,4,12
208,-5,0,4,8,24
208,-5,0,4,16,48
208,-5,0,4,32,96
208,-5,0,4,64,192
208,-5,0,4,128,384
208,-5,0.0037841797,1,1,6
208,-5,0.0046386719,4,2,6
208,-5,0.4855041504,2,1,5
208,-5,0.7833862305,3,1,4
208,-5,0.9998168945,4,1,3
208,-4.5,0,0,1,8
208,-4.5,0,0,2,16
208,-4.5,0,0,4,32
208,-4.5,0,0,8,64
208,-4.5,0,0,16,128
208,-4.5,0,0,32,256
208,-4.5,0,0,64,512
208,-4.5,0,0,128,1024
208,-4.5,0,1,2,12
208,-4.5,0,1,4,24
208,-4.5,0,1,8,48
208,-4.5,0,1,16,96
208,-4.5,0,1,32,192
208,-4.5,0,1,64,384
208,-4.5,0,1,128,768
208,-4.5,0,2,2,10
208,-4.5,0,2,4,20
208,-4.5,0,2,8,40
208,-4.5,0,2,16,80
208,-4.5,0,2,32,160
208,-4.5,0,2,64,320
208,-4.5,0,2,128,640
208,-4.5,0,3,2,8
208,-4.5,0,3,4,16
208,-4.5,0,3,8,32
208,-4.5,0,3,16,64
208,-4.5,0,3,32,128
208,-4.5,0,3,64,256
208,-4.5,0,3,128,512
208,-4.5,0,4,4,12
208,-4.5,0,4,8,24
208,-4.5,0,4,16,48
208,-4.5,0,4,32,96
208,-4.5,0,4,64,192
208,-4.5,0,4,128,384
208,-4.5,0.0001525879,4,2,6
208,-4.5,0.0002441406,1,1,6
208,-4.5,0.1699523926,2,1,5
208,-4.5,0.4359130859,3,1,4
208,-4.5,0.9947814941,4,1,3
208,-4,0,0,1,8
208,-4,0,0,2,16
208,-4,0,0,4,32
208,-4,0,0,8,64
208,-4,0,0,16,128
208,-4,0,0,32,256
208,-4,0,0,64,512
208,-4,0,0,128,1024
208,-4,0,1,1,6
208,-4,0,1,2,12
208,-4,0,1,4,24
208,-4,0,1,8,48
208,-4,0,1,16,96
208,-4,0,1,32,192
208,-4,0,1,64,384
208,-4,0,1,128,768
208,-4,0,2,2,10
208,-4,0,2,4,20
208,-4,0,2,8,40
208,-4,0,2,16,80
208,-4,0,2,32,160
208,-4,0,2,64,320
208,-4,0,2,128,640
208,-4,0,3,2,8
208,-4,0,3,4,16
208,-4,0,3,8,32
208,-4,0,3,16,64
208,-4,0,3,32,128
208,-4,0,3,64,256
208,-4,0,3,128,512
208,-4,0,4,2,6
208,-4,0,4,4,12
208,-4,0,4,8,24
208,-4,0,4,16,48
208,-4,0,4,32,96
208,-4,0,4,64,192
208,-4,0,4,128,384
208,-4,0.0272521973,2,1,5
208,-4,0.1280822754,3,1,4
208,-4,0.9575805664,4,1,3
208,-3.5,0,0,1,8
208,-3.5,0,0,2,16
208,-3.5,0,0,4,32
208,-3.5,0,0,8,64
208,-3.5,0,0,16,128
208,-3.5,0,0,32,256
208,-3.5,0,0,64,512
208,-3.5,0,0,128,1024
208,-3.5,0,1,1,6
208,-3.5,0,1,2,12
208,-3.5,0,1,4,24
208,-3.5,0,1,8,48
208,-3.5,0,1,16,96
208,-3.5,0,1,32,192
208,-3.5,0,1,64,384
208,-3.5,0,1,128,768
208,-3.5,0,2,2,10
208,-3.5,0,2,4,20
208,-3.5,0,2,8,40
208,-3.5,0,2,16,80
208,-3.5,0,2,32,160
208,-3.5,0,2,64,320
208,-3.5,0,2,128,640
208,-3.5,0,3,2,8
208,-3.5,0,3,4,16
208,-3.5,0,3,8,32
208,-3.5,0,3,16,64
208,-3.5,0,3,32,128
208,-3.5,0,3,64,256
208,-3.5,0,3,128,512
208,-3.5,0,4,2,6
208,-3.5,0,4,4,12
208,-3.5,0,4,8,24
208,-3.5,0,4,16,48
208,-3.5,0,4,32,96
208,-3.5,0,4,64,192
208,-3.5,0,4,128,384
208,-3.5,0.0017700195,2,1,5
208,-3.5,0.015838623,3,1,4
208,-3.5,0.7933654785,4,1,3
208,-3,0,0,1,8
208,-3,0,0,2,16
208,-3,0,0,4,32
208,-3,0,0,8,64
208,-3,0,0,16,128
208,-3,0,0,32,256
208,-3,0,0,64,512
208,-3,0,0,128,1024
208,-3,0,1,1,6
208,-3,0,1,2,12
208,-3,0,1,4,24
208,-3,0,1,8,48
208,-3,0,1,16,96
208,-3,0,1,32,192
208,-3,0,1,64,384
208,-3,0,1,128,768
208,-3,0,2,2,10
208,-3,0,2,4,20
208,-3,0,2,8,40
208,-3,0,2,16,80
208,-3,0,2,32,160
208,-3,0,2,64,320
208,-3,0,2,128,640
208,-3,0,3,2,8
208,-3,0,3,4,16
208,-3,0,3,8,32
208,-3,0,3,16,64
208,-3,0,3,32,128
208,-3,0,3,64,256
208,-3,0,3,128,512
208,-3,0,4,2,6
208,-3,0,4,4,12
208,-3,0,4,8,24
208,-3,0,4,16,48
208,-3,0,4,32,96
208,-3,0,4,64,192
208,-3,0,4,128,384
208,-3,6.103515625E-05,2,1,5
208,-3,0.0009460449,3,1,4
208,-3,0.4446105957,4,1,3
208,-2.5,0,0,1,8
208,-2.5,0,0,2,16
208,-2.5,0,0,4,32
208,-2.5,0,0,8,64
208,-2.5,0,0,16,128
208,-2.5,0,0,32,256
208,-2.5,0,0,64,512
208,-2.5,0,0,128,1024
208,-2.5,0,1,1,6
208,-2.5,0,1,2,12
208,-2.5,0,1,4,24
208,-2.5,0,1,8,48
208,-2.5,0,1,16,96
208,-2.5,0,1,32,192
208,-2.5,0,1,64,384
208,-2.5,0,1,128,768
208,-2.5,0,2,1,5
208,-2.5,0,2,2,10
208,-2.5,0,2,4,20
208,-2.5,0,2,8,40
208,-2.5,0,2,16,80
208,-2.5,0,2,32,160
208,-2.5,0,2,64,320
208,-2.5,0,2,128,640
208,-2.5,0,3,2,8
208,-2.5,0,3,4,16
208,-2.5,0,3,8,32
208,-2.5,0,3,16,64
208,-2.5,0,3,32,128
208,-2.5,0,3,64,256
208,-2.5,0,3,128,512
208,-2.5,0,4,2,6
208,-2.5,0,4,4,12
208,-2.5,0,4,8,24
208,-2.5,0,4,16,48
208,-2.5,0,4,32,96
208,-2.5,0,4,64,192
208,-2.5,0,4,128,384
208,-2.5,6.103515625E-05,3,1,4
208,-2.5,0.135345459,4,1,3
208,-2,0,0,1,8
208,-2,0,0,2,16
208,-2,0,0,4,32
208,-2,0,0,8,64
208,-2,0,0,16,128
208,-2,0,0,32,256
208,-2,0,0,64,512
208,-2,0,0,128,1024
208,-2,0,1,1,6
208,-2,0,1,2,12
208,-2,0,1,4,24
208,-2,0,1,8,48
208,-2,0,1,16,96
208,-2,0,1,32,192
